Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn,Usage_per_Tenure,Spend_per_Tenure,Support_per_Tenure,Support_x_Delay,Age_x_Tenure,Inactivity_Score,Age_Group,Customer_Value
31,Male,32,22.0,4.0,13,Standard,Quarterly,199.0,2.0,0,0.6874999785156257,6.218749805664069,0.12499999609375013,52.0,992,0.5310344989298449,Millennials,537.0
65,Female,42,1.0,1.0,11,Basic,Quarterly,380.0,11.0,0,0.0238095232426304,9.047618832199552,0.0238095232426304,11.0,2730,0.8275862128418547,Boomers,676.5
48,Female,55,15.0,5.0,5,Standard,Annual,392.0,14.0,0,0.2727272677685951,7.127272597685953,0.09090908925619838,25.0,2640,0.4965517414982158,Gen X,821.5
56,Female,56,20.0,1.0,30,Premium,Quarterly,238.0,30.0,0,0.3571428507653063,4.2499999241071444,0.017857142538265314,30.0,3136,0.2620689909631383,Gen X,747.5
51,Male,3,21.0,7.0,24,Premium,Quarterly,880.0,1.0,0,6.999997666667444,293.33323555558815,2.3333325555558146,168.0,153,0.5379310504161707,Gen X,601.0
62,Female,9,12.0,5.0,4,Standard,Quarterly,790.0,,0,1.3333331851852017,87.77776802469245,0.5555554938271674,20.0,558,0.7241379405469677,Boomers,542.5
38,Female,60,18.0,10.0,11,Premium,Monthly,261.0,27.0,0,0.2999999950000001,4.349999927500002,0.16666666388888896,110.0,2280,0.379310366230677,Millennials,764.5
23,Female,60,10.0,4.0,9,Basic,Monthly,,2.0,0,0.16666666388888896,,0.06666666555555557,36.0,1380,0.7931034554102256,Gen Z,925.5
51,Male,52,26.0,,14,Standard,Annual,770.0,28.0,0,0.49999999038461557,14.807692022929,,,2652,0.1310345127229478,Gen X,1053.0
64,Female,24,6.0,9.0,2,Standard,Annual,314.0,22.0,0,0.24999998958333375,13.083332788194467,0.37499998437500065,18.0,1536,0.5931034623067771,Boomers,398.5
54,Female,2,1.0,9.0,17,Standard,Quarterly,349.0,12.0,1,0.499999750000125,174.49991275004362,4.499997750001125,153.0,108,0.8482758673008322,Gen X,242.0
57,Male,1,16.0,7.0,2,Basic,Quarterly,857.0,17.0,0,15.999984000016001,856.9991430008571,6.9999930000070005,14.0,57,0.5448276019024965,Gen X,525.5
56,Female,36,7.0,3.0,19,Premium,Quarterly,965.0,29.0,1,0.19444443904321004,26.805554810956814,0.08333333101851859,57.0,2016,0.5379310504161706,Gen X,853.0
24,Male,44,25.0,5.0,26,Standard,Monthly,813.0,8.0,1,0.5681818052685954,18.477272307334722,0.11363636105371908,130.0,1056,0.4758620870392385,Gen Z,954.0
32,Female,48,24.0,0.0,12,Standard,Quarterly,148.0,5.0,0,0.4999999895833336,3.0833332690972237,0.0,0.0,1536,0.4413793296076093,Millennials,718.0
29,Male,28,30.0,8.0,25,Premium,Quarterly,185.0,11.0,1,1.0714285331632667,6.607142621173478,0.28571427551020445,200.0,812,0.2620689909631382,Millennials,535.0
49,Male,42,14.0,4.0,17,Premium,Monthly,505.0,8.0,0,0.3333333253968256,12.023809237528353,0.0952380929705216,68.0,2058,0.710344837574316,Gen X,728.0
25,Female,25,8.0,4.0,23,Premium,Monthly,723.0,2.0,0,0.3199999872000005,28.919998843200045,0.15999999360000025,92.0,625,0.855172418787158,Gen Z,678.0
37,Male,1,9.0,3.0,22,Standard,Annual,631.0,13.0,0,8.999991000009,630.9993690006311,2.9999970000030003,66.0,37,0.6827586316290127,Millennials,394.5
43,Male,41,8.0,10.0,25,Premium,Annual,917.0,8.0,1,0.19512194646044034,22.365853113027974,0.24390243307555043,250.0,1763,0.7172413890606418,Gen X,906.0
53,Male,15,9.0,8.0,12,Basic,Annual,400.0,6.0,0,0.5999999600000027,26.66666488888901,0.5333332977777802,96.0,795,0.6827586316290127,Gen X,360.0
33,Female,59,22.0,10.0,16,Premium,Monthly,438.0,27.0,1,0.37288134961218056,7.423728687733412,0.16949152255099115,160.0,1947,0.2068965790725317,Millennials,931.5
20,Male,6,18.0,7.0,0,Premium,Monthly,989.0,26.0,0,2.9999995000000834,164.8333058611157,1.1666664722222546,0.0,120,0.2344827850178349,Gen Z,646.5
62,Male,23,16.0,,16,Standard,Annual,686.0,9.0,0,0.6956521436672981,29.826085659735405,,,1426,0.4965517414982158,Boomers,691.5
39,Male,57,8.0,8.0,3,Standard,Monthly,523.0,18.0,0,0.14035087473068641,9.175438435518624,0.14035087473068641,24.0,2223,0.6482758741973836,Millennials,870.5
50,Male,36,,3.0,5,Basic,Quarterly,147.0,28.0,0,,4.083333219907411,0.08333333101851859,15.0,1800,0.2413793365041608,Gen X,586.5
21,Female,37,11.0,8.0,22,Premium,Monthly,,13.0,1,0.2972972892622354,,0.21621621037253486,176.0,777,0.5172413959571932,Gen Z,744.0
65,Male,60,24.0,6.0,8,Premium,Annual,708.0,26.0,0,0.39999999333333347,11.799999803333337,0.09999999833333337,48.0,3900,0.1862069246135543,Boomers,1085.0
41,Male,55,11.0,5.0,2,Standard,Annual,646.0,10.0,0,0.19999999636363644,11.74545433190083,0.09090908925619838,10.0,2255,0.5862069108204514,Millennials,869.0
44,Male,44,30.0,0.0,26,Standard,Monthly,722.0,5.0,0,0.6818181663223144,16.409090536157034,0.0,0.0,1936,0.3310345058263964,Gen X,918.0
20,Male,8,25.0,8.0,12,Standard,Annual,764.0,1.0,0,3.124999609375049,95.4999880625015,0.9999998750000157,96.0,160,0.4413793296076093,Gen Z,536.5
20,Male,27,12.0,3.0,20,Standard,Monthly,280.0,15.0,0,0.44444442798353967,10.370369986282594,0.11111110699588492,60.0,540,0.6068965652794287,Gen Z,470.5
41,Female,58,20.0,10.0,39,Standard,Annual,526.0,21.0,1,0.34482758026159344,9.068965360879908,0.17241379013079672,390.0,2378,0.2620689909631382,Millennials,923.5
52,Male,46,4.0,5.0,26,Premium,Annual,528.0,21.0,0,0.08695651984877131,11.478260620037814,0.10869564981096413,130.0,2392,0.7310344920332934,Gen X,733.5
59,Male,39,30.0,3.0,0,Basic,Quarterly,807.0,9.0,0,0.769230749506904,20.692307161735716,0.0769230749506904,0.0,2301,0.3655172632580254,Boomers,971.5
38,Male,23,24.0,4.0,3,Standard,Quarterly,202.0,20.0,0,1.0434782155009472,8.782608313799638,0.17391303591682453,12.0,874,0.2413793365041608,Millennials,542.0
20,Male,16,9.0,7.0,24,Standard,Quarterly,737.0,14.0,0,0.5624999648437522,46.06249712109393,0.4374999726562517,168.0,320,0.600000013793103,Gen Z,582.5
28,Female,59,22.0,2.0,25,Basic,Quarterly,274.0,29.0,1,0.37288134961218056,4.644067717897157,0.03389830451019823,50.0,1652,0.200000027586206,Millennials,784.5
46,Female,21,1.0,4.0,15,Standard,Monthly,210.0,15.0,0,0.04761904535147403,9.999999523809546,0.19047618140589612,60.0,966,0.8344827643281805,Gen X,317.0
31,Male,26,30.0,1.0,28,Premium,Monthly,550.0,8.0,0,1.1538461094674572,21.153845340236717,0.03846153698224858,28.0,806,0.3241379543400706,Millennials,668.0
20,Female,10,30.0,4.0,15,Standard,Annual,284.0,18.0,0,2.9999997000000302,28.399997160000286,0.39999996000000404,60.0,200,0.1862069246135543,Gen Z,372.5
29,Female,42,20.0,4.0,20,Standard,Quarterly,906.0,14.0,0,0.476190464852608,21.571428057823145,0.0952380929705216,80.0,1218,0.4137931236623061,Millennials,995.0
31,Male,6,26.0,2.0,26,Standard,Annual,827.0,,0,4.333332611111231,137.83331036111494,0.33333327777778704,52.0,186,0.1448276156955994,Millennials,585.5
26,Male,28,28.0,3.0,5,Basic,Annual,299.0,18.0,0,0.9999999642857155,10.678571047193891,0.10714285331632667,15.0,728,0.1655172701545769,Gen Z,569.0
35,Female,23,3.0,3.0,5,Basic,Annual,433.0,11.0,0,0.1304347769376184,18.826086137996253,0.1304347769376184,15.0,805,0.7793103524375741,Millennials,480.5
33,Male,37,28.0,9.0,17,Basic,Monthly,350.0,8.0,1,0.7567567363038721,9.459459203798401,0.24324323666910172,153.0,1221,0.3241379543400706,Millennials,662.5
18,Male,30,17.0,0.0,22,Basic,Annual,361.0,25.0,0,0.5666666477777784,12.033332932222235,0.0,0.0,540,0.2620689909631383,Gen Z,576.0
65,Male,11,17.0,0.0,23,Standard,Quarterly,717.0,15.0,0,1.5454544049586905,65.1818122561989,0.0,0.0,715,0.4275862266349577,Boomers,604.5
50,Male,42,20.0,1.0,14,Premium,Annual,117.0,30.0,0,0.476190464852608,2.785714219387757,0.0238095232426304,14.0,2100,0.2551724394768124,Gen X,525.0
57,Female,17,5.0,5.0,27,Standard,Quarterly,963.0,20.0,1,0.2941176297577865,56.647055491349676,0.2941176297577865,135.0,969,0.6620689771700352,Gen X,650.0
29,Female,23,8.0,1.0,2,Premium,Quarterly,803.0,9.0,0,0.34782607183364905,34.91304196030252,0.04347825897920613,2.0,667,0.7931034554102258,Millennials,664.0
30,Male,50,8.0,1.0,24,Basic,Monthly,904.0,22.0,0,0.15999999680000007,18.079999638400007,0.01999999960000001,24.0,1500,0.5310344989298449,Millennials,1022.0
24,Female,45,30.0,8.0,9,Standard,Monthly,427.0,19.0,0,0.6666666518518523,9.488888678024697,0.1777777738271606,72.0,1080,0.2000000275862059,Gen Z,767.0
59,Male,8,,10.0,11,Basic,Annual,812.0,24.0,0,,101.4999873125016,1.2499998437500197,110.0,472,0.4689655355529126,Boomers,580.5
22,Female,31,16.0,6.0,9,Basic,Quarterly,658.0,25.0,0,0.5161290156087414,21.22580576690949,0.19354838085327802,54.0,682,0.3931034692033286,Gen Z,737.5
58,Male,44,8.0,8.0,10,Standard,Annual,884.0,30.0,0,0.18181817768595052,20.09090863429753,0.18181817768595052,80.0,2552,0.5310344989298449,Gen X,920.0
47,Male,25,23.0,6.0,8,Basic,Monthly,135.0,29.0,0,0.9199999632000014,5.399999784000008,0.23999999040000036,48.0,1175,0.1310345127229478,Gen X,470.0
57,Male,11,11.0,9.0,11,Premium,Quarterly,904.0,14.0,0,0.9999999090909174,82.18181071074449,0.8181817438016598,99.0,627,0.600000013793103,Gen X,568.0
38,Female,27,20.0,8.0,24,Standard,Monthly,211.0,15.0,1,0.7407407133058995,7.81481452537724,0.2962962853223598,192.0,1026,0.4620689840665867,Millennials,451.0
39,Male,43,5.0,2.0,11,Premium,Quarterly,522.0,8.0,0,0.11627906706327752,12.139534601406172,0.04651162682531101,22.0,1677,0.8482758673008323,Millennials,747.0
59,Male,40,16.0,3.0,25,Standard,Annual,922.0,,0,0.39999999000000025,23.049999423750016,0.07499999812500005,75.0,2360,0.3034482998810931,Boomers,887.0
57,Female,12,17.0,2.0,2,Standard,Quarterly,680.0,1.0,0,1.416666548611121,56.66666194444484,0.16666665277777895,4.0,684,0.600000013793103,Gen X,570.0
49,Female,36,24.0,2.0,22,Standard,Quarterly,484.0,17.0,1,0.6666666481481487,13.444444070987666,0.05555555401234573,44.0,1764,0.3310345058263964,Gen X,672.5
42,Female,28,17.0,4.0,15,Standard,Annual,847.0,23.0,0,0.6071428354591845,30.249998919642895,0.14285713775510223,60.0,1176,0.3310345058263964,Millennials,834.5
19,Male,59,28.0,,24,Standard,Quarterly,324.0,23.0,1,0.47457626314277523,5.491525330652113,,,1121,0.1172414097502962,Gen Z,894.0
59,Female,20,27.0,6.0,21,Basic,Monthly,776.0,13.0,1,1.3499999325000034,38.79999806000009,0.29999998500000075,126.0,1180,0.344827608799048,Boomers,642.5
48,Male,59,12.0,3.0,19,Premium,Annual,725.0,16.0,0,0.20338982706118938,12.288135384946859,0.050847456765297346,57.0,2832,0.600000013793103,Gen X,1001.5
19,Female,58,24.0,1.0,25,Premium,Quarterly,314.0,6.0,1,0.41379309631391215,5.4137930101070175,0.017241379013079674,25.0,1102,0.4068965721759803,Gen Z,866.0
57,Female,26,20.0,1.0,19,Standard,Quarterly,100.0,9.0,0,0.7692307396449716,3.8461536982248576,0.03846153698224858,19.0,1482,0.4965517414982158,Gen X,453.0
26,Male,50,3.0,10.0,30,Standard,Annual,,3.0,1,0.05999999880000003,,0.1999999960000001,300.0,1300,0.9586206910820452,Gen Z,873.0
18,Female,30,7.0,4.0,16,Basic,Annual,533.0,25.0,0,0.2333333255555558,17.766666074444462,0.13333332888888902,64.0,540,0.5724138078477998,Gen Z,607.0
62,Male,49,3.0,5.0,8,Basic,Quarterly,1000.0,29.0,1,0.06122448854643901,20.408162848813003,0.10204081424406503,40.0,3038,0.5793103593341256,Boomers,954.5
50,Female,35,6.0,4.0,20,Premium,Quarterly,334.0,10.0,1,0.1714285665306124,9.54285687020409,0.11428571102040827,80.0,1750,0.7379310435196192,Gen X,551.5
64,Male,18,,3.0,23,Premium,Annual,754.0,25.0,0,,41.88888656172852,0.1666666574074079,69.0,1152,0.3655172632580254,Boomers,616.0
64,Male,52,4.0,2.0,2,Premium,Monthly,638.0,14.0,0,0.07692307544378701,12.269230533284029,0.03846153772189351,4.0,3328,0.6275862197384062,Boomers,882.0
48,Female,33,30.0,9.0,6,Standard,Monthly,840.0,3.0,0,0.9090908815427007,25.454544683195618,0.2727272644628102,54.0,1584,0.4068965721759803,Gen X,897.5
52,Female,35,20.0,3.0,20,Premium,Annual,264.0,20.0,1,0.5714285551020413,7.5428569273469455,0.0857142832653062,60.0,1820,0.2413793365041608,Gen X,560.0
43,Female,53,24.0,6.0,27,Basic,Monthly,402.0,13.0,1,0.45283018013527965,7.584905517265934,0.11320754503381991,162.0,2279,0.3034482998810931,Gen X,851.5
62,Female,9,6.0,0.0,6,Basic,Annual,1000.0,18.0,0,0.6666665925926009,111.11109876543348,0.0,0.0,558,0.6965517346016643,Boomers,637.0
59,Male,13,16.0,7.0,18,Basic,Monthly,777.0,25.0,0,1.230769136094682,59.76922617159799,0.5384614970414233,126.0,767,0.3241379543400706,Boomers,639.5
53,Male,46,23.0,2.0,17,Premium,Annual,757.0,3.0,0,0.49999998913043503,16.45652138137997,0.04347825992438566,34.0,2438,0.4965517414982158,Gen X,892.0
46,Female,58,8.0,7.0,1,Premium,Quarterly,435.0,7.0,0,0.1379310321046374,7.499999870689658,0.12068965309155771,7.0,2668,0.8758620732461354,Gen X,739.0
36,Male,58,30.0,4.0,28,Basic,Monthly,752.0,22.0,1,0.5172413703923902,12.965517017835914,0.0689655160523187,112.0,2088,0.2206896820451834,Millennials,1103.0
19,Female,2,14.0,6.0,11,Basic,Monthly,225.0,2.0,0,6.99999650000175,112.49994375002812,2.99999850000075,66.0,38,0.7241379405469675,Gen Z,226.0
52,Female,34,16.0,8.0,2,Standard,Quarterly,860.0,9.0,0,0.47058822145328766,25.29411690311421,0.23529411072664383,16.0,1768,0.5931034623067772,Gen X,823.0
61,Male,5,22.0,6.0,15,Standard,Annual,181.0,26.0,0,4.399999120000176,36.19999276000145,1.199999760000048,90.0,305,0.3586207117716996,Boomers,242.5
44,Male,54,13.0,7.0,17,Standard,Quarterly,173.0,11.0,1,0.24074073628257897,3.2037036443758584,0.12962962722908097,119.0,2376,0.5724138078477998,Gen X,680.5
58,Male,20,26.0,1.0,30,Standard,Annual,422.0,27.0,0,1.299999935000003,21.099998945000053,0.04999999750000012,30.0,1160,0.0620689978596897,Gen X,528.0
57,Male,17,3.0,2.0,15,Premium,Annual,,20.0,0,0.17647057785467188,,0.11764705190311459,30.0,969,0.6758620801426869,Gen X,314.5
43,Male,31,8.0,8.0,27,Premium,Monthly,259.0,13.0,1,0.2580645078043707,8.354838440166501,0.2580645078043707,216.0,1333,0.7310344920332934,Gen X,506.5
24,Male,38,26.0,7.0,16,Premium,Monthly,802.0,5.0,0,0.6842105083102499,21.10526260249309,0.18421052146814418,112.0,912,0.3931034692033287,Gen Z,989.5
40,Female,44,23.0,5.0,20,Basic,Quarterly,721.0,7.0,1,0.5227272608471077,16.38636326394629,0.11363636105371908,100.0,1760,0.5034482929845416,Millennials,954.5
20,Male,45,14.0,9.0,24,Premium,Annual,,19.0,1,0.311111104197531,,0.19999999555555567,216.0,900,0.48965519001189,Gen Z,663.5
45,Male,11,17.0,1.0,10,Basic,Quarterly,846.0,10.0,0,1.5454544049586905,76.90908391735601,0.09090908264462885,10.0,495,0.4689655355529125,Gen X,654.0
36,Male,60,30.0,,30,Premium,Quarterly,447.0,28.0,0,0.4999999916666668,7.449999875833336,,,2160,0.0275862404280607,Millennials,980.5
27,Male,50,25.0,7.0,30,Standard,Quarterly,177.0,13.0,1,0.4999999900000002,3.5399999292000017,0.13999999720000006,210.0,1350,0.4000000206896544,Millennials,693.5
54,Male,20,,6.0,12,Premium,Monthly,652.0,20.0,0,,32.59999837000008,0.29999998500000075,72.0,1080,0.2965517483947673,Gen X,641.0
42,Female,16,18.0,6.0,23,Standard,Annual,269.0,11.0,1,1.1249999296875044,16.812498949218813,0.37499997656250145,138.0,672,0.6068965652794288,Millennials,343.5
19,Female,60,18.0,,11,Premium,Quarterly,376.0,24.0,0,0.2999999950000001,6.266666562222224,,,1140,0.3379310573127221,Gen Z,868.0
64,Male,53,1.0,4.0,19,Standard,Monthly,182.0,30.0,1,0.01886792417230332,3.433962199359204,0.07547169668921327,76.0,3392,0.6551724256837095,Boomers,601.5
23,Female,38,2.0,9.0,20,Basic,Quarterly,179.0,12.0,1,0.05263157756232691,4.710526191828259,0.2368420990304711,180.0,874,0.744827595005945,Gen Z,506.0
30,Female,44,16.0,3.0,14,Standard,Quarterly,277.0,22.0,0,0.36363635537190103,6.295454402376037,0.06818181663223144,42.0,1320,0.3724138147443512,Millennials,700.0
29,Female,56,,7.0,11,Standard,Monthly,663.0,26.0,0,,11.839285502869902,0.12499999776785718,77.0,1624,0.089655203804993,Millennials,1016.0
45,Male,21,15.0,4.0,28,Basic,Quarterly,381.0,13.0,0,0.7142856802721105,18.142856278911605,0.19047618140589612,112.0,945,0.4965517414982158,Gen X,494.0
59,Male,40,27.0,0.0,29,Premium,Annual,868.0,14.0,0,0.6749999831250004,21.699999457500017,0.0,0.0,2360,0.3310345058263964,Boomers,947.0
59,Male,44,19.0,6.0,17,Standard,Annual,942.0,17.0,1,0.4318181720041325,21.409090422520674,0.13636363326446288,102.0,2596,0.4965517414982158,Boomers,985.5
65,Male,60,8.0,4.0,17,Premium,Quarterly,710.0,5.0,1,0.13333333111111115,11.833333136111115,0.06666666555555557,68.0,3900,0.7448275950059451,Boomers,944.5
31,Female,45,16.0,8.0,6,Premium,Monthly,292.0,21.0,0,0.3555555476543212,6.488888744691361,0.1777777738271606,48.0,1395,0.4482758810939351,Millennials,635.0
30,Female,35,20.0,2.0,0,Premium,Monthly,476.0,19.0,0,0.5714285551020413,13.599999611428583,0.057142855510204135,0.0,1050,0.3379310573127221,Millennials,698.0
58,Male,39,14.0,0.0,6,Basic,Monthly,725.0,19.0,0,0.3589743497698885,18.58974311308351,0.0,0.0,2262,0.4689655355529125,Gen X,815.0
64,Female,54,27.0,1.0,16,Basic,Quarterly,886.0,8.0,0,0.4999999907407409,16.407407103566538,0.018518518175582997,16.0,3456,0.3586207117716996,Boomers,1110.5
61,Female,33,9.0,7.0,9,Basic,Annual,539.0,14.0,0,0.2727272644628102,16.333332838383853,0.21212120569329682,63.0,2013,0.6344827712247321,Boomers,647.0
31,Female,48,18.0,0.0,8,Premium,Monthly,849.0,8.0,0,0.3749999921875002,17.687499631510427,0.0,0.0,1488,0.4965517414982158,Millennials,1012.5
21,Male,20,4.0,5.0,13,Basic,Quarterly,664.0,6.0,0,0.1999999900000005,33.19999834000008,0.2499999875000006,65.0,420,0.7172413890606418,Gen Z,562.0
29,Female,35,9.0,,10,Premium,Monthly,646.0,19.0,0,0.2571428497959186,18.457142329795936,,,1015,0.600000013793103,Millennials,639.0
20,Male,52,25.0,5.0,30,Standard,Quarterly,163.0,21.0,1,0.48076922152366885,3.134615324334321,0.09615384430473377,150.0,1040,0.2000000275862059,Gen Z,740.5
26,Female,46,25.0,,30,Premium,Monthly,280.0,26.0,1,0.5434782490548207,6.0869563894139915,,,1196,0.0758621008323413,Gen Z,764.0
41,Male,29,2.0,10.0,11,Premium,Annual,295.0,19.0,0,0.06896551486325811,10.172413442330571,0.3448275743162905,110.0,1189,0.744827595005945,Millennials,440.0
36,Female,12,10.0,6.0,30,Standard,Quarterly,531.0,13.0,1,0.8333332638888947,44.24999631250031,0.4999999583333368,180.0,432,0.5724138078477996,Millennials,428.0
52,Female,27,27.0,4.0,4,Standard,Quarterly,927.0,5.0,0,0.9999999629629643,34.33333206172844,0.1481481426611799,16.0,1404,0.3862069177170029,Gen X,876.5
24,Male,3,18.0,6.0,16,Premium,Annual,486.0,18.0,0,5.999998000000667,161.99994600001799,1.9999993333335555,96.0,72,0.5103448444708675,Gen Z,342.5
43,Male,9,24.0,2.0,3,Premium,Annual,263.0,6.0,0,2.6666663703704034,29.222218975309005,0.22222219753086697,6.0,387,0.4965517414982158,Gen X,356.0
57,Male,36,16.0,4.0,17,Standard,Monthly,921.0,1.0,0,0.44444443209876583,25.583332622685205,0.11111110802469146,68.0,2052,0.710344837574316,Gen X,895.0
55,Female,27,10.0,0.0,25,Premium,Monthly,758.0,4.0,1,0.37037035665294976,28.07407303429359,0.0,0.0,1485,0.7517241464922708,Gen X,705.5
40,Female,13,19.0,10.0,16,Basic,Annual,386.0,6.0,0,1.4615383491124347,29.692305408284202,0.7692307100591762,160.0,520,0.5655172563614739,Millennials,420.0
60,Male,47,7.0,2.0,1,Premium,Annual,517.0,19.0,0,0.14893616704391135,10.999999765957453,0.04255319058397467,2.0,2820,0.6413793227110579,Boomers,735.5
20,Female,50,11.0,2.0,30,Basic,Annual,439.0,30.0,1,0.2199999956000001,8.779999824400004,0.03999999920000002,60.0,1000,0.4689655355529126,Gen Z,743.5
40,Male,3,1.0,3.0,19,Standard,Annual,100.0,12.0,1,0.33333322222225925,33.333322222225924,0.9999996666667778,57.0,120,0.8482758673008322,Millennials,105.5
18,Male,39,18.0,0.0,25,Premium,Quarterly,247.0,20.0,0,0.4615384497041424,6.3333331709401754,0.0,0.0,702,0.3034482998810931,Gen Z,616.0
44,Male,37,30.0,4.0,28,Standard,Quarterly,647.0,24.0,0,0.8108107888970058,17.486486013878757,0.10810810518626743,112.0,1628,0.0551724463733639,Gen X,817.0
26,Female,9,10.0,8.0,30,Premium,Annual,209.0,4.0,1,1.1111109876543348,23.2222196419756,0.8888887901234679,240.0,234,0.8344827643281805,Gen Z,228.0
30,Female,1,4.0,7.0,4,Premium,Annual,325.0,7.0,0,3.9999960000040002,324.999675000325,6.9999930000070005,28.0,30,0.8689655217598096,Millennials,198.5
41,Male,37,7.0,3.0,29,Standard,Annual,146.0,8.0,0,0.18918918407596802,3.945945839298761,0.08108107888970058,87.0,1517,0.7586206979785967,Millennials,471.5
18,Female,57,11.0,6.0,15,Basic,Quarterly,810.0,9.0,1,0.1929824527546938,14.210526066482,0.10526315604801481,90.0,1026,0.6620689771700352,Gen Z,1038.5
53,Male,36,26.0,1.0,23,Basic,Monthly,724.0,15.0,0,0.7222222021604945,20.111110552469153,0.027777777006172864,23.0,1908,0.2275862335315092,Gen X,824.5
50,Male,16,24.0,4.0,27,Basic,Quarterly,971.0,1.0,0,1.4999999062500058,60.68749620703149,0.24999998437500096,108.0,800,0.4275862266349577,Gen X,773.5
49,Female,26,5.0,,18,Basic,Annual,331.0,27.0,0,0.1923076849112429,12.730768741124278,,,1274,0.5379310504161706,Gen X,410.0
19,Female,49,10.0,7.0,26,Standard,Monthly,448.0,18.0,1,0.20408162848813005,9.142856956268226,0.14285713994169102,182.0,931,0.5793103593341256,Gen Z,793.5
39,Male,40,23.0,5.0,21,Premium,Quarterly,,10.0,1,0.5749999856250004,,0.12499999687500009,105.0,1560,0.3724138147443512,Millennials,981.0
36,Male,40,14.0,3.0,8,Basic,Annual,829.0,6.0,0,0.34999999125000025,20.724999481875013,0.07499999812500005,24.0,1440,0.6482758741973836,Millennials,881.5
49,Female,37,28.0,2.0,0,Premium,Quarterly,443.0,21.0,0,0.7567567363038721,11.972972649379118,0.054054052593133714,0.0,1813,0.2206896820451834,Gen X,687.5
